R,G,B,stdR,stdG,stdB,acc1,acc2,acc3,acc4,acc5,credit,watchthisinstagood,instagood,2instagood,instagood10k,yay,nay,suggested,like,photos,love,empty,soir,bdteam
41.5493310547,44.1484179688,44.6524023437,36.6993594817,39.4442254002,41.5217433049,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
127.120871582,131.772189941,135.001787109,56.2546306421,57.1094244146,58.5116178679,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35.0595117188,51.6621606445,64.7362426758,17.7949792767,27.8563359395,41.0751922801,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.1371533203,90.4260913086,195.502558594,17.6872794957,44.6108715971,68.4366977214,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93.9196606445,105.566240234,123.133408203,65.0362963427,64.3563928428,67.8270542065,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
120.368967285,116.814375,117.861364746,88.9498011376,92.3722531962,95.9919065827,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
161.21842041,164.583696289,169.179174805,69.6013107355,69.7346929385,69.6223513501,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.8223657227,15.7481494141,19.6515356445,36.1843351416,40.1756781066,46.1168475586,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.2854956055,9.48365234375,5.93577636719,40.8019777732,37.4476697547,22.5937570525,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.39404785156,10.0174389648,10.1744213867,27.5286909055,30.7719901377,31.1180543288,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.6827099609,10.3715942383,14.8080981445,32.1365572426,31.1802435704,44.0977083662,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.80937744141,8.45871582031,9.49568115234,28.8740879938,29.9771845161,31.9920741512,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35.9588989258,32.7150073242,32.3096337891,62.6966003774,61.7179277032,61.2084683888,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.63403320312,4.94106933594,5.26433105469,22.0732814694,22.0352428525,22.7216039557,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.4412182617,15.8473608398,16.1397753906,45.6301906484,41.5729659005,42.2148621793,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27.7270385742,14.5097363281,6.63250732422,52.7381038623,36.693025669,22.5372855216,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.3427099609,36.8695385742,124.695043945,24.3483013051,34.727493468,68.4444650769,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.29931884766,7.27794921875,64.6041625977,21.6312483189,23.8126056037,63.5491752162,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.1614208984,19.4310424805,23.5013452148,34.5140941254,38.1226695719,43.3623566334,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.1538769531,15.3118920898,16.9690795898,30.015950815,32.1477352397,32.355695386,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.568273926,108.928457031,124.169995117,59.8517035087,61.3758976255,70.2297332525,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.2721118164,34.5148291016,40.3165698242,38.7975099448,50.3798046505,62.9161112245,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
47.3107592773,52.0456787109,55.0491674805,29.5721924099,35.1449049525,38.7597765142,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144.867939453,119.230637207,96.5507592773,75.9944683524,53.4727927802,43.8368166143,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.1714477539,16.9997216797,17.7428979492,15.1295700322,16.0145851772,15.7218681549,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.2172241211,16.6083056641,25.3857446289,17.2308271708,24.9798478028,38.0083977333,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88.564934082,55.8738891602,103.977541504,80.2865890983,49.5432329439,76.5595595482,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.38876708984,6.62797363281,10.2670605469,17.9741466161,25.5428183839,37.2830224321,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.80628173828,4.98950195312,51.0103564453,4.83953446527,15.319463568,85.5337546455,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.8094726563,16.07390625,12.9838305664,52.8171115139,49.6394424314,44.0240904707,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.62696533203,5.94126708984,5.93700195312,19.4755483947,20.8347168197,20.3704813336,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14.1572875977,10.5237768555,6.52960693359,9.80856531215,9.25705949432,5.059896359,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.2680615234,12.6078759766,12.487109375,44.0472947884,44.1959380036,44.0346596427,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14.6545166016,12.8594750977,11.4304223633,32.4904660236,28.9700348845,15.6099387651,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33.2537597656,31.9079003906,32.6164013672,38.7460679775,41.9914671053,44.2086155076,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.6677685547,21.689597168,23.7355444336,30.1361509802,32.2780871845,34.8100052724,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127.313134766,109.220129395,89.4683569336,74.4383603431,65.3806831793,69.0807667774,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116.793310547,103.67456543,71.952253418,51.8502495001,50.4075331668,50.1538656759,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.8726904297,57.1972583008,60.0913623047,50.8775903276,55.2394370718,59.2956187087,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26.0030126953,26.5180786133,27.8803051758,40.2353606761,40.9473482348,43.0018408014,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.0816723633,16.4328100586,18.0239428711,31.8988407631,33.5332066671,35.3446678771,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.69060058594,8.11100585938,9.36277099609,14.8379959088,14.9754405704,14.9819902051,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200.4628125,201.441384277,197.005754395,86.0666717506,82.6368956354,87.7129391032,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
219.255588379,221.954057617,219.332902832,75.436902081,71.3529482999,76.4637327125,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
224.819555664,224.857700195,224.175744629,71.6821154623,71.6574108251,73.2751371721,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
159.82704834,165.839125977,167.854343262,70.4621046432,63.6549866668,60.8204935766,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
106.955537109,111.342490234,112.553288574,64.0609674787,63.7748327879,64.7606913243,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.2925952148,10.9986987305,12.2572265625,21.8189921583,32.2044626233,38.4067988611,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.0548974609,63.2149853516,60.8138549805,24.2216373065,26.687175277,51.561910943,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
78.193371582,90.8005493164,131.202543945,35.0081173973,39.3034119462,75.3451430902,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.9641015625,81.6953173828,137.974963379,22.1208070129,55.1070511413,40.8688109399,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.3233178711,32.3339648438,30.2473266602,16.9427917595,20.5557298102,21.8651081191,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.180065918,32.542746582,36.2127832031,49.9821546337,53.5090079748,57.1187383028,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
119.525334473,115.720871582,109.606049805,67.4300227389,66.8171072058,65.5035155942,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.0926928711,19.7202124023,21.8744824219,55.0454366148,56.6355566927,57.3394637978,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.67797607422,5.38647705078,14.0730810547,21.3528286261,23.7511305907,36.1539596695,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.7154418945,45.8364697266,49.6025634766,40.5902403677,46.2184086684,53.0968198078,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35.4644335938,41.9745117188,49.2231005859,31.6782560122,44.7672639835,62.6867388924,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
107.088093262,105.300490723,103.008483887,57.487447516,54.3854454834,53.7599719928,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.0432006836,17.2655078125,21.5751147461,24.2954481376,22.6988254862,29.9136874791,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.9419677734,11.5529223633,28.0464404297,26.5133378034,29.6640114647,43.3431457975,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.4723706055,11.4489868164,19.7232958984,28.089549938,30.3212764389,37.0984472368,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.24160888672,8.15801025391,9.70287597656,25.1602385551,25.6106161239,24.7308615147,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.0561108398,16.2546655273,14.3801367188,35.0512518655,33.8859049194,32.7895289829,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.6668823242,11.815168457,13.9437963867,27.2616181135,29.8771283384,31.0367184702,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116.219445801,118.325598145,119.71208252,63.8394644172,65.3982451803,65.3314155586,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.18710693359,4.30270019531,4.14491943359,11.4127904313,12.4767830692,14.422566574,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.2984179688,17.2072998047,19.423425293,15.7381384972,17.5492952592,18.1007491478,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77.5809204102,92.2726513672,109.706271973,47.5548791194,46.2872985381,45.93482949,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
74.4993286133,85.7217651367,92.458659668,43.7674103699,57.5298267147,68.4914253512,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54.5712402344,63.3384179688,69.915847168,37.938493449,43.5266529971,51.1120797668,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.2902783203,41.4060961914,40.3217456055,18.2264393674,21.7310010511,24.6057109927,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.4498950195,54.1046459961,71.9024609375,42.3531184198,45.9336437996,45.7708518247,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33.9296557617,41.1855566406,87.1842651367,17.9891251445,20.7346547029,22.7293186811,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140.693735352,150.836022949,161.46355957,67.9149010885,61.399576281,50.0099455463,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116.23965332,120.206931152,130.979562988,76.3851017056,75.1779259562,68.8416427191,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120.72654541,126.348029785,135.321230469,68.5469497266,66.4931990382,67.2142248771,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
120.04248291,144.959665527,158.17442627,45.4581935704,47.9933780078,59.8490878232,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
117.549008789,123.129650879,123.788730469,50.8296675958,51.3011672428,53.2546211312,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179.702995605,171.441237793,165.778666992,30.298684413,31.1486291634,30.7051254275,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
119.432519531,89.9147265625,61.6048730469,66.2199354845,64.0232013527,63.1157831118,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
87.2380444336,82.429519043,119.318847656,70.8103683717,73.6361789729,72.7789155127,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
151.86503418,156.718803711,155.075483398,29.2994795017,29.3725709756,29.5734757722,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
73.0925952148,73.5921679688,72.5236279297,53.6067935827,56.3356070463,57.8226815217,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.6140551758,101.47701416,97.2965136719,70.5264812315,71.1789670518,71.32225198,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64.1564013672,68.9349804687,69.5839013672,20.9017576577,20.4027708318,18.8706047401,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57.74984375,57.1980224609,54.3848925781,56.5438765955,57.6507514824,59.0314691325,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
148.116599121,151.016088867,148.301816406,27.895820697,27.8984131272,28.2572815495,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.129621582,87.9334423828,86.5725610352,67.9963793161,70.4427243637,71.2965783095,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82.0274536133,85.30921875,87.5303564453,57.695505147,57.9044543534,58.1077121163,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
69.0538989258,74.9352099609,76.3360644531,59.855618052,57.7216613751,58.1851238114,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138.42112793,139.454172363,137.857104492,80.187259961,81.0682374031,81.098712612,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
97.1472143555,97.3090551758,96.8585327148,58.7945747233,60.7521955384,62.8944503044,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
79.187565918,82.2426000977,78.8606616211,60.6574904254,61.2509827343,61.6073541099,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.810925293,21.1565600586,13.6707861328,53.1548888832,51.0438428678,45.8648424878,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.53213378906,7.55287841797,15.6233569336,12.6752664866,22.4325116706,46.3815120076,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.38139648437,6.71941650391,7.51000488281,17.4222650069,15.9107430403,8.51505344985,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200.420498047,191.625593262,185.398322754,58.3038958412,66.2960824234,70.2989052734,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115.710690918,86.6037768555,50.6937939453,31.8261534269,30.8816823154,35.5285064843,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
187.835583496,183.005117187,172.326608887,69.1736498525,73.4276439409,81.1075747126,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162.618669434,142.79682373,124.999482422,26.8834946529,28.8103759075,32.7219191655,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.5000952148,17.803515625,16.5356860352,31.7912790683,31.267475619,29.7477484203,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.96892822266,13.9551416016,53.9587011719,15.0954619847,27.3671888726,53.4940832417,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29.8624389648,32.2233911133,44.9120849609,31.5410098607,36.4649775285,54.6626381027,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.3103588867,24.1228198242,67.5999316406,23.9059734077,30.9571941854,64.142108646,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.62824462891,8.93241943359,9.76214111328,30.1225558785,30.7380544912,30.8219302539,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.9055419922,11.0086474609,3.62207275391,30.9568353176,33.6426040614,15.4253178338,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.3382128906,4.37118652344,4.93840332031,28.6493811071,18.38158919,22.3835708268,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.8136450195,75.9940966797,94.5606616211,46.9309785109,49.9796464366,53.0673294222,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226.928969727,223.989851074,221.155283203,51.5198533734,47.6797377266,46.0836768487,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123.298005371,139.691884766,141.562507324,38.2367287527,39.123722293,39.7195707535,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5673828125,3.5734375,3.88674072266,22.2057779156,22.5305954634,23.7236471182,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.27637451172,8.60130371094,11.3558325195,20.3807396162,24.7009458293,24.0902300022,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61.9510839844,56.0274633789,45.9916357422,49.6257964927,43.9121035929,35.9589722315,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
84.672722168,73.787097168,74.2211254883,65.6010749994,58.1603282844,67.2542314502,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90.3052514648,86.9721191406,75.5435913086,52.0708099213,51.5398433557,51.2249299314,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
119.250168457,121.088581543,123.321870117,85.0458235066,83.3759061191,81.9710738997,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
222.151369629,220.227009277,220.431694336,42.8261537857,42.5974261011,42.1957601562,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145.219833984,164.680371094,177.960427246,43.8541832981,45.9192726961,38.7821605946,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
144.579733887,152.676166992,152.545698242,37.9732416958,37.2702112004,37.3467040745,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.6926342773,11.2085498047,11.9160083008,44.4913557203,45.4039538105,46.5805790047,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.1361279297,15.9686425781,17.3411157227,20.488201503,24.5814672734,27.2857845409,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14.2051489258,16.245546875,18.3050317383,29.293021019,33.1125034608,36.7493838978,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37.2774267578,47.7115649414,59.7121533203,27.1127917915,37.6139564233,55.2320994117,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
138.890756836,129.314394531,124.914206543,50.7224455631,44.8877957017,40.6965297599,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.310300293,21.7991015625,88.0769189453,20.3491403995,24.1486452327,30.5953986641,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
73.9467504883,76.2013989258,73.4868408203,65.5384357942,70.3507554784,72.1971092947,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.492119141,124.817119141,116.422807617,49.3241283264,37.0979046339,27.4879332249,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
101.291437988,102.722570801,101.286064453,52.3390500962,53.9260899933,61.5866315184,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32.7126586914,49.647824707,50.5170800781,37.1136798939,52.4091066641,58.6413945982,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.6227929687,36.3811694336,56.5988305664,14.9880443895,50.2517681339,68.6606576667,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.7391113281,54.2544018555,73.7139355469,36.1819638818,40.7065130417,48.8640799436,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28.4747485352,24.1379956055,16.8336279297,27.3312323501,24.9073321143,21.1044219768,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
95.8964892578,67.1368017578,27.5939941406,27.1344665649,33.6178893086,42.22585754,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.3985864258,19.0053344727,17.5178955078,17.0352689769,22.6924668151,28.1986826845,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24.7981713867,22.2143066406,21.6245751953,38.9593896647,37.2039292149,30.2561126405,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36.0980126953,37.0346386719,35.5865161133,26.3280804517,26.7796417138,22.6588687133,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60.7193530273,65.8700219727,66.635402832,39.6774221884,42.8869657222,45.1666792245,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55.36609375,54.7697216797,48.0197509766,28.7981076577,29.9462251479,30.5675788299,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.4263134766,26.2720874023,20.98140625,18.0491750424,19.0829047859,19.2466451768,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37.1116967773,42.4032128906,45.996496582,30.3725840073,36.9326075761,43.9690085273,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.022253418,71.0012353516,80.0249365234,21.3538777765,37.487565887,51.4440938613,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60.0380395508,72.0917260742,88.3548144531,45.783509978,55.185618349,61.2617275544,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.0699267578,59.382175293,108.36723877,53.6754087073,57.7559899842,65.3562818002,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.9079370117,23.2992749023,26.3952172852,22.2680564131,25.1531753257,27.306965205,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56.4672509766,43.6190429688,28.6362255859,45.8174699594,36.2282203384,28.032845067,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.7378588867,73.929855957,88.5888696289,53.6317109574,65.5934111043,77.5823056693,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.40276855469,4.59587646484,9.10177246094,12.7218646045,17.7301716409,30.8690933081,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.53401123047,5.82669921875,6.45876708984,18.6287128083,20.0018289213,20.697389867,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49.4005541992,51.4078027344,46.6814501953,36.6383055394,39.3790329117,39.2469544455,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34.9975634766,33.1317211914,33.2284448242,32.9495648255,33.3763610973,34.0347674946,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
67.0273681641,59.5223193359,36.2010351563,35.3806911142,33.6199734116,40.0479402646,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.7871118164,38.7149291992,36.0193261719,23.8977967777,26.0567856027,27.7511684638,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32.8399365234,34.5649609375,35.9303271484,41.7005218815,44.2788389075,46.5792552613,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25.5444726563,27.6582836914,32.2926342773,19.0895757946,25.107330443,42.1780584625,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.8552490234,51.0141699219,59.0111645508,51.0976373166,53.7670043451,60.8752276759,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
